;t;ax;ay;az;vx;vy;vz
141;0.7116831542952444;0.0;15.750712938451887;164.19530974498127;0.0;8.344834920278156;91.78428218115795
142;0.7167305525526575;0.0;15.788148560551354;164.37216108630267;0.0;8.424434463016658;92.61357123974427
143;0.7217779508100706;0.0;15.82547197816388;164.5465763282786;0.0;8.504224458451677;93.44376923896375
144;0.7268253490674836;0.0;15.862824397352652;164.720626117807;0.0;8.584202402583982;94.27483811086587
145;0.7318727473248967;0.0;15.900257302752838;164.8954136978956;0.0;8.664366645239312;95.10675584678917
146;0.7369201455823099;0.0;15.93768263043362;165.07053765621396;0.0;8.744716864243346;95.9395254159488
147;0.741967543839723;0.0;15.975000255968203;165.24546654047373;0.0;8.825252852194254;96.77315194627481
148;0.747014942097136;0.0;16.01211005492979;165.41966889838656;0.0;8.90597440169021;97.60764056569734
149;0.7520623403545491;0.0;16.048911902891586;165.59261327766413;0.0;8.986881305329392;98.44299640214648
150;0.7571097386119622;0.0;16.085306614536908;165.76377872678873;0.0;9.067973347576055;99.2792245726749
151;0.7621571368693753;0.0;16.121261287280397;165.93338544243122;0.0;9.14924973879952;100.11632942660125
152;0.7672045351267883;0.0;16.156851918074523;166.10287129430623;0.0;9.230708746157026;100.95431405189188
153;0.7722519333842014;0.0;16.192164630637777;166.2737873857587;0.0;9.312348549094803;101.79318141921767
154;0.7772993316416145;0.0;16.22728554868866;166.44768482013362;0.0;9.394167327059087;102.63293449924949
155;0.7823467298990275;0.0;16.262300795945663;166.6261147007759;0.0;9.476163259496106;103.47357626265824
156;0.7873941281564406;0.0;16.297283733890286;166.81048927753832;0.0;9.558334482026206;104.3151092874067
157;0.7924415264138537;0.0;16.331245739332324;166.99066637761226;0.0;9.640675483383754;105.15750347301918
158;0.7974889246712669;0.0;16.361372937002535;167.13664512798024;0.0;9.723174338722187;106.00067111581772
159;0.8025363229286799;0.0;16.385996086542974;167.23088501293196;0.0;9.8058125668812;106.84445615577206
160;0.807583721186093;0.0;16.40565313341417;167.27986795785702;0.0;9.888562036177476;107.68860037257058
161;0.8126311194435061;0.0;16.421637873853882;167.2981192925446;0.0;9.971403136960614;108.53293361099628
162;0.8176785177009191;0.0;16.436093452701435;167.30912086926517;0.0;10.054331117494387;109.37743975790747
163;0.8227259159583322;0.0;16.450281954834143;167.32682793328559;0.0;10.137340746953896;110.2221056675454
164;0.8277733142157453;0.0;16.464025901740975;167.34966034332726;0.0;10.220424102517146;111.0669022340427
165;0.8328207124731584;0.0;16.477029025747093;167.37475601693956;0.0;10.303573039225284;111.91179903454382
166;0.8378681107305714;0.0;16.488995309543665;167.39925535551114;0.0;10.38677941535455;112.75676567761393
167;0.8429155089879845;0.0;16.499725000597998;167.42125378714942;0.0;10.470036333059596;113.60178385297309
168;0.8479629072453976;0.0;16.50925966317693;167.44124080350682;0.0;10.553340012652848;114.44686553541281
169;0.8530103055028108;0.0;16.517678066566695;167.46007500100112;0.0;10.636687155188724;115.29202736892576
170;0.8580577037602238;0.0;16.525058980053526;167.47861497604998;0.0;10.720074461721644;116.13728599750453
171;0.8631051020176369;0.0;16.531473237742976;167.4975975080434;0.0;10.803498331434135;116.98265509272221
172;0.86815250027505;0.0;16.536957244431942;167.51723083439867;0.0;10.886953853741348;117.8281354293628
173;0.873199898532463;0.0;16.54153806947;167.53757987929433;0.0;10.970435762917296;118.6737242852683
174;0.8782472967898761;0.0;16.545242782035416;167.55870956427876;0.0;11.053938793229467;119.51941893821657
175;0.8832946950472892;0.0;16.548085866905524;167.58053135255335;0.0;11.137457687088077;120.36521609000557
176;0.8883420933047023;0.0;16.54998482134232;167.6017740094791;0.0;11.220987249659013;121.21110800337762
177;0.8933894915621153;0.0;16.550812064385426;167.62061660166404;0.0;11.304522315275982;122.05708487787399
178;0.8984368898195284;0.0;16.55043976561298;167.63523515370034;0.0;11.388057718434101;122.9031369016183
179;0.9034842880769415;0.0;16.548751810982022;167.64391781482772;0.0;11.471588323886644;123.7492539568575
180;0.9085316863343545;0.0;16.545806635161043;167.64662314908747;0.0;11.555109447167922;124.5954213689378
181;0.9135790845917677;0.0;16.54179665157707;167.6445918846775;0.0;11.638616749819297;125.44162096545459
182;0.9186264828491808;0.0;16.53691769765115;167.63909751709733;0.0;11.722105902224763;126.28783448461375
183;0.9236738811065939;0.0;16.531365610804325;167.6314135418465;0.0;11.805572574768323;127.13404366462132
184;0.928721279364007;0.0;16.52533622845765;167.62281345442457;0.0;11.889012437833978;127.98023024368324
185;0.93376867762142;0.0;16.519025388032166;167.61457075033107;0.0;11.972421161805729;128.82637596000546
186;0.9388160758788331;0.0;16.512628049554053;167.60794868027173;0.0;12.055794441809315;129.67246265421997
187;0.9438634741362462;0.0;16.506270326186726;167.6034066129847;0.0;12.139129914389818;130.5184802040558
188;0.9489108723936592;0.0;16.49996108328514;167.6000348875214;0.0;12.222428522374598;131.3644321746052
189;0.9539582706510723;0.0;16.49369775990276;167.59679042512218;0.0;12.305691530802399;132.2103234648527
190;0.9590056689084854;0.0;16.48747779509305;167.59263014702748;0.0;12.38892020471196;133.05615897378277
191;0.9640530671658984;0.0;16.481298627909478;167.58651097447768;0.0;12.472115809142025;133.90194360037987
192;0.9691004654233115;0.0;16.475157697405507;167.5773898287132;0.0;12.555279609131336;134.74768224362853
193;0.9741478636807247;0.0;16.469052442634606;167.56422363097442;0.0;12.638412869718634;135.59337980251328
194;0.9791952619381378;0.0;16.46294936168701;167.54567870799193;0.0;12.72151624746452;136.4390286634812
195;0.9842426601955508;0.0;16.456689479672004;167.5192429564931;0.0;12.804587931405711;137.28457047165816
196;0.9892900584529639;0.0;16.450082020287574;167.4821055974511;0.0;12.887625485179411;138.12993401166713
197;0.994337456710377;0.0;16.442936207228712;167.431455851811;0.0;12.970626472422754;138.97504806812987
198;0.9993848549677901;0.0;16.43506126419041;167.36448294051786;0.0;13.053588456772884;139.8198414256682
199;1.0044322532252032;0.0;16.42626641486766;167.27837608451668;0.0;13.136509001866937;140.6642428689038
200;1.0094796514826163;0.0;16.416360882955445;167.17032450475256;0.0;13.219385671342053;141.50818118245851
201;1.0145270497400294;0.0;16.40518810079857;167.03792343947674;0.0;13.302216007706678;142.35158437192572
202;1.0195744479974425;0.0;16.392953965542983;166.88307016701074;0.0;13.384997329595839;143.19437218854355
203;1.0246218462548555;0.0;16.38008252102095;166.71025111580198;0.0;13.467726820908048;144.03645941572907
204;1.0296692445122686;0.0;16.36700080231477;166.52398821699367;0.0;13.550401663694293;144.8777607687801
205;1.0347166427696817;0.0;16.354135844506754;166.32880340172898;0.0;13.633019040005564;145.71819096299444
206;1.0397640410270947;0.0;16.341914682679196;166.1292186011511;0.0;13.715576131892853;146.55766471366985
207;1.0448114392845078;0.0;16.3307643519144;165.92975574640326;0.0;13.798070121407147;147.3960967361042
208;1.0498588375419209;0.0;16.321105001446288;165.73487053946914;0.0;13.880498336905296;148.23340329670486
209;1.054906235799334;0.0;16.31307214865774;165.5462810489752;0.0;13.962864154409687;149.06956477819122
210;1.059953634056747;0.0;16.306421451398883;165.36205179555526;0.0;14.045179020941779;149.90464713062937
211;1.06500103231416;0.0;16.30088213746013;165.17999309142303;0.0;14.127454945091106;150.7387222577338
212;1.0700484305715732;0.0;16.296183434631875;164.9979152487922;0.0;14.209703935447203;151.571862063219
213;1.0750958288289862;0.0;16.292080912866822;164.81396465476237;0.0;14.291936605866692;152.4041272414965
214;1.0801432270863993;0.0;16.28847791615676;164.62817300648337;0.0;14.374155746045297;153.2355156051254
215;1.0851906253438124;0.0;16.285329284185668;164.44122898623314;0.0;14.45636141914719;154.06600305385422
216;1.0902380236012255;0.0;16.28258990938127;164.25382194919771;0.0;14.538553685543928;154.89556546498753
217;1.0952854218586385;0.0;16.280213692502773;164.0666311337579;0.0;14.620732611600667;155.7241789965498
218;1.1003328201160516;0.0;16.27811269059086;163.87990889699685;0.0;14.702898516584106;156.55183165161242
219;1.1053802183734647;0.0;16.276142618765213;163.69333280692064;0.0;14.785052060288967;157.37852738241966
220;1.1104276166308777;0.0;16.27415522014949;163.5065399100214;0.0;14.867193926516531;158.2042712656015
221;1.1154750148882908;0.0;16.272002237867326;163.3191672527912;0.0;14.949324799068087;159.02906837778798
222;1.120522413145704;0.0;16.269540104804065;163.1309132057405;0.0;15.03144495052344;159.85292255300268
223;1.1255698114031172;0.0;16.26665183593409;162.94182373071206;0.0;15.113552322613478;160.67583058203792
224;1.1306172096605303;0.0;16.263229800809437;162.7520671113911;0.0;15.195644036813503;161.49778677708295
225;1.1356646079179433;0.0;16.25916637936459;162.56181176722544;0.0;15.277717213688431;162.31878544757598
226;1.1407120061753564;0.0;16.254354478129788;162.37122571380712;0.0;15.359768955964423;163.13882098787502
227;1.1457594044327695;0.0;16.248709689896582;162.18045956823343;0.0;15.441795597856435;163.9578914507662
228;1.1508068026901825;0.0;16.24216851403921;161.98956571396823;0.0;15.523792301505976;164.7759989235008
229;1.1558542009475956;0.0;16.234631398698905;161.79830845163363;0.0;15.605753620491598;165.59314199662154
230;1.1609015992050087;0.0;16.22603610175752;161.60675466190685;0.0;15.687673968141814;166.40931901903838
231;1.1659489974624218;0.0;16.216312092142328;161.41469437370378;0.0;15.769547563467462;167.2245270519648
232;1.1709963957198348;0.0;16.205291497998616;161.22067847443148;0.0;15.85136821272241;168.0387590275823
233;1.176043793977248;0.0;16.19308785481216;161.02618934209028;0.0;15.933130808456811;168.85201515487628
234;1.181091192234661;0.0;16.18011265425475;160.835799774478;0.0;16.014831282904392;169.66430352057026
235;1.186138590492074;0.0;16.16559797366687;160.6410362019953;0.0;16.096459355500098;170.47560009249176
236;1.1911859887494871;0.0;16.14853568994366;160.430503576131;0.0;16.17800404288128;171.28588986768318
237;1.1962333870069002;0.0;16.132425797687947;160.24078365383858;0.0;16.259481801865856;172.09538774328234
238;1.2012807852643133;0.0;16.12267535922834;160.12875749417273;0.0;16.340920689615654;172.90440565610726
239;1.2063281835217263;0.0;16.12331551214829;160.13668987922358;0.0;16.422346685207923;173.71323864820417
240;1.2113755817791394;0.0;16.129372483986444;160.21118662884516;0.0;16.50377196934953;174.5220695192422
241;1.2164229800365525;0.0;16.133331160695363;160.27178000082807;0.0;16.585202515739773;175.33102560457087
242;1.2214703782939655;0.0;16.134806491776935;160.31322866520057;0.0;16.666639710591546;176.1401635634033
243;1.2265177765513786;0.0;16.136064441763438;160.3583100095395;0.0;16.7480830272647;176.94950870307326
244;1.2315651748087917;0.0;16.13741129285185;160.40946167036608;0.0;16.829531709457175;177.75907009519133
245;1.236612573066205;0.0;16.13838241588284;160.4610398114623;0.0;16.910984891080737;178.56885082956393
246;1.241659971323618;0.0;16.138940200467147;160.51126729041997;0.0;16.992441597156066;179.37885992302714
247;1.2467073695810311;0.0;16.139234626933685;160.56007093032957;0.0;17.073900828292516;180.18910883720804
248;1.2517547678384442;0.0;16.139451762121702;160.6078131552825;0.0;17.15536226525271;180.9996049780445
249;1.2568021660958573;0.0;16.139818293833393;160.6553493936954;0.0;17.236826371518198;181.8103510715881
250;1.2618495643532703;0.0;16.140490469986265;160.70283945060498;0.0;17.318293633634386;182.6213450988409
251;1.2668969626106834;0.0;16.14139602477476;160.74817050266415;0.0;17.39976447466179;183.4325709359616
252;1.2719443608680965;0.0;16.142496386700113;160.78962565019626;0.0;17.4812398414054;184.2440143479039
253;1.2769917591255096;0.0;16.1445213877114;160.83372546681264;0.0;17.56272593016585;185.0557066591764
254;1.2820391573829226;0.0;16.148609576722475;160.8913793845237;0.0;17.644231775779144;185.86770353222718
255;1.2870865556403357;0.0;16.154501048953236;160.95889606020734;0.0;17.72575933530565;186.67998330778425
256;1.2921339538977488;0.0;16.1598538376153;161.0108440025206;0.0;17.807300015187227;187.49240917817946
257;1.2971813521551618;0.0;16.162157342094858;161.02003090591566;0.0;17.888844367332513;188.30483500945448
258;1.302228750412575;0.0;16.159442547523422;160.96507484556102;0.0;17.97038332390419;189.1171169460053
259;1.307276148669988;0.0;16.152823467514192;160.85767004272557;0.0;18.051909981697325;189.92912410197687
