t,ax,ay,az
0,0.0,-0.8544569753592514,-9.766487918815503
0.010001000000000003,0.0,-0.8544569753592514,-9.766487918815503
0.06500100000000002,0.0,-0.8544569753592514,-9.766487918815503
0.06644858457130963,0.0,-0.8544569753592514,-9.766487918815503
0.06934375371392883,0.0,-0.8544569753592514,-9.766487918815503
0.08526718399833444,0.0,-0.8544569753592514,-9.766487918815503
0.09978198916398819,0.0,-0.8544569753592514,-9.766487918815503
0.09985990806910365,0.0,-0.8544569753592514,-9.766487918815503
0.09993782697421912,0.0,-0.8544569753592514,-9.766487918815503
0.10009366478445005,0.0,21.899232310160173,119.27609645538107
0.10095077274072022,0.0,21.919584442598094,119.39151913406671
0.10250915084302963,0.0,21.95659289945477,119.60140452261007
0.11809293186612367,0.0,22.32707782880209,121.70252896685989
0.13367671288921773,0.0,22.698467929194113,123.80878689119916
0.19361832073223237,0.0,24.13508822679018,131.95626546664954
0.21589548782101745,0.0,24.28796554580365,132.82327582660253
0.24931123845419503,0.0,24.28489798145364,132.8058788046738
0.29386557263176516,0.0,24.278075796263806,132.76718826983662
0.3276225890262353,0.0,24.505228106095547,134.05543303486957
0.3782581136179405,0.0,24.924392184283498,136.4326306509337
0.392,0.0,25.87956508806478,136.9306295787463
0.40251075973826894,0.0,25.971677037670332,137.454966409463
0.42479593449013836,0.0,26.207109425480805,138.7893011234405
0.4588972637665362,0.0,26.573997600368198,140.83224891935205
0.5465235872542248,0.0,27.472698353584995,145.30401937565102
0.6250906723804944,0.0,28.37801883305522,148.69557319704867
0.6947618063876642,0.0,29.376107546355172,151.7281598425954
0.755536989275734,0.0,30.210325888537774,153.79319789553657
0.7959292539630222,0.0,30.724131787302753,155.12572322556858
0.8159386004495287,0.0,30.864958431539602,155.3163861630692
0.8581944429871603,0.0,31.037344587554884,155.4687751651754
0.9004502855247919,0.0,31.10072144627933,155.62217615218242
0.9741709386006959,0.0,31.010135594546888,155.55801136278478
1.0478915916765998,0.0,30.744944629669867,153.8174477102964
1.0933351967954195,0.0,30.611166184922766,152.142982247112
1.138778801914239,0.0,30.498646632201336,150.44180015767648
1.1528804573376188,0.0,30.450244234889446,149.9083616798246
1.1689661827992581,0.0,30.381710227143955,149.29788280889457
1.187035978299157,0.0,30.285596619805148,148.60772891147934
1.2122310443324606,0.0,30.233502803654222,148.22916180107444
1.2325149967920213,0.0,30.268149940994093,148.42208224402356
1.2563943707192948,0.0,30.300682415544667,148.6525016563688
1.2802737446465684,0.0,30.337681949642857,148.86745719395535
1.315267103011413,0.0,30.328769887643148,148.63362764115567
1.3502604613762574,0.0,30.238760251307042,147.69115634429687
1.3878863281350295,0.0,30.156259997834162,146.65322030621016
1.4281447032877292,0.0,30.073681580723886,145.80846658669824
1.468403078440429,0.0,29.95308028772181,145.09932773882468
1.5063407710580516,0.0,29.814580710578966,144.32817136233678
1.5405895245296566,0.0,29.649544319454336,143.21680760860795
1.5748382780012615,0.0,29.503756351547466,142.0639224573028
1.6090870314728665,0.0,29.349970768239046,140.95068964284613
1.6433357849444714,0.0,29.174306069864404,139.91401350071308
1.6775845384160764,0.0,28.982537328538516,138.85456059675346
1.7114316208600961,0.0,28.80494094144454,137.75267510474606
1.745278703304116,0.0,28.625236263662366,136.53128436095898
1.7791257857481357,0.0,28.435326932874908,135.30824187362435
1.8093023983843295,0.0,28.30449058843959,134.5303293233128
1.8358085412126972,0.0,28.31489780021394,134.51374661845787
1.862314684041065,0.0,28.32647707129846,134.45707896927004
1.8925335979167952,0.0,28.35581597827334,134.40801109459727
1.926465282839888,0.0,28.518988367053215,135.0081609603327
1.9670194273847954,0.0,28.748636111897135,135.98170847170334
1.9742378900413404,0.0,28.78526738911723,136.1456143916622
1.9850655840261577,0.0,28.84008897966009,136.39053464531926
1.9995025093392473,0.0,28.918784767906825,136.73727467829315
2.020142194284154,0.0,29.165427759946255,137.88713398181082
2.021844062614359,0.0,28.996108683614892,137.02011280041515
2.0252477992747693,0.0,28.657396740373258,135.28558868622784
2.0361292152234367,0.0,27.512832939204685,129.42816317765772
2.042482848033779,0.0,26.46779662731461,124.10283293878162
2.0472720252923198,0.0,25.097987156694018,117.1457867634236
2.0506877878226515,0.0,24.027121873211975,111.71079660200024
2.0513928910766044,0.0,23.57143195284802,109.40225773511274
2.05280309758451,0.0,22.659959025525723,104.78512876535603
2.060239944317874,0.0,17.84720664835676,80.41519351566812
2.0737034312766953,0.0,9.216873012102372,36.75214031306836
2.0809518742123587,0.0,4.7650601752955435,14.24676673813698
2.081985273124864,0.0,4.376358915953036,12.282101819842783
2.0840520709498755,0.0,3.599106131862354,8.353979826098062
2.0934354438492426,0.0,0.06347151984432065,-9.507534826326966
2.1010596894698446,0.0,-2.6323618350560043,-23.118805918561844
2.1049476962245834,0.0,-2.97964121746071,-24.869318600801744
2.1105143941983946,0.0,-3.4817227519631917,-27.39950052091566
2.117759783391278,0.0,-4.1467627770295,-30.749957233573788
2.120723114608738,0.0,-4.445778205016495,-32.25633517904325
2.124480912282889,0.0,-5.14973289205632,-35.80531611084231
2.129033176413731,0.0,-6.079320941696676,-40.491140497337945
2.1334628491666536,0.0,-6.072849934481232,-40.453534635652396
2.1401073582960373,0.0,-6.062999035759585,-40.39693201123439
2.161446508294159,0.0,-6.031166631082892,-40.21655573119188
2.195265462784558,0.0,-5.993357778418753,-39.99691458295119
2.255148379768929,0.0,-5.932481030383996,-39.631008736850916
2.3150312967533,0.0,-5.883027353628536,-39.32080493626784
2.3821749193500152,0.0,-5.834657845009071,-39.01717683334705
2.4493185419467305,0.0,-5.785011642872499,-38.701885989016525
2.529024964540169,0.0,-5.72622827412202,-38.331070290207926
2.647417616965084,0.0,-5.642002448964107,-37.800754935520544
2.7912438318747403,0.0,-5.550307791628067,-37.20844730242889
2.9218173794376616,0.0,-5.464894919364372,-36.66441727218565
3.078125833317125,0.0,-5.37084755110352,-36.05728374234235
3.2601691935131307,0.0,-5.266637133080293,-35.37964843022254
3.478434743918934,0.0,-5.1491572799183825,-34.610375162034764
3.6967002943247373,0.0,-5.040086970346801,-33.88766722643498
3.9149658447305407,0.0,-4.940430376421873,-33.21575031347374
4.133231395136344,0.0,-4.843096644218221,-32.560445907788264
4.351496945542148,0.0,-4.756642819851053,-31.96181649631322
4.569762495947951,0.0,-4.671664730165568,-31.373952099228372
4.8157401966996085,0.0,-4.5880814892069015,-30.7719432117646
5.061717897451266,0.0,-4.510515644639858,-30.205106220941957
5.3076955982029235,0.0,-4.434777606156562,-29.649990811008212
5.593736206378309,0.0,-4.358705903453121,-29.06380948785595
5.879776814553694,0.0,-4.28886374867,-28.510281306947103
6.23374655121897,0.0,-4.211951999316385,-27.87284556923702
6.587716287884246,0.0,-4.142333831173602,-27.27312025132547
7.039857336257511,0.0,-4.072158751348362,-26.59259134717483
7.491998384630777,0.0,-4.016225596555103,-25.97625569845462
8.076506888650224,0.0,-3.9614194256500155,-25.254316970114154
8.66101539266967,0.0,-3.9279249981649524,-24.61649169718762
9.245523896689116,0.0,-3.9091242449686345,-24.03122627863397
9.994360847827517,0.0,-3.912582219815873,-23.370559157332053
10.907526246084872,0.0,-3.9538831243763517,-22.664172722368026
11.820691644342228,0.0,-4.037488275202913,-22.04732045762767
12.54926657232222,0.0,-4.138365237899464,-21.611522395513628
13.27784150030221,0.0,-4.2737982408709305,-21.21900768959859
13.37615578168762,0.0,-4.2948102422807555,-21.168448613571645
13.47447006307303,0.0,-4.316295498487944,-21.117829484170215
13.650237365291654,0.0,-4.356361024126315,-21.028652774869204
13.805143406958083,0.0,-4.3936258443131795,-20.951440505494645
13.960049448624511,0.0,-4.433386527464989,-20.87641462725321
14.07635007271548,0.0,-4.464648689748851,-20.821530892721675
14.104276487238854,0.0,-4.4722542672065,-20.808391690929763
14.132202901762229,0.0,-4.479927758079006,-20.795282647295924
14.188055730808978,0.0,-4.49551681661415,-20.769177986617475
14.243908559855727,0.0,-4.5112239898345905,-20.74267233571297
14.329790123090326,0.0,-4.536060332052948,-20.70225467903364
14.445700420512775,0.0,-4.570627329612335,-20.648220558220444
14.561610717935224,0.0,-4.60649176265057,-20.595351706170838
